customer_id,product_id,year,quarter,preference_score,age,gender,city,membership_level,category,brand,price,quantity,unit_price,total_amount
17,7.0,2024,1,0.7417121601312855,50,F,Jakarta,platinum,3,Brand B,860000.0,2.0,860000.0,2060000.0
17,11.0,2024,1,0.8552229856792717,50,F,Jakarta,platinum,3,Brand A,170000.0,2.0,170000.0,2060000.0
28,11.0,2019,3,0.8343375138200937,20,M,Surabaya,silver,3,Brand A,170000.0,3.0,170000.0,510000.0
5,5.0,2020,1,0.5549256429346137,33,M,Makassar,silver,2,Brand E,750000.0,3.0,750000.0,2250000.0
20,14.0,2021,1,0.43062994705687035,30,M,Surabaya,silver,5,Brand D,610000.0,3.0,610000.0,2330000.0
20,1.0,2021,1,0.48118450098881355,30,M,Surabaya,silver,1,Brand A,250000.0,2.0,250000.0,2330000.0
11,11.0,2022,2,0.6676928575483607,55,M,Makassar,gold,3,Brand A,170000.0,1.0,170000.0,2420000.0
11,5.0,2022,2,0.5083061274856517,55,M,Makassar,gold,2,Brand E,750000.0,3.0,750000.0,2420000.0
24,1.0,2023,1,0.7378406281475753,19,M,Surabaya,silver,1,Brand A,250000.0,3.0,250000.0,750000.0
26,4.0,2024,1,0.6160056367102591,23,M,Bandung,bronze,2,Brand D,150000.0,2.0,150000.0,3270000.0
26,15.0,2024,1,0.32926531867000697,23,M,Bandung,bronze,6,Brand E,990000.0,3.0,990000.0,3270000.0
33,2.0,2019,2,0.9974462561322959,53,F,Jakarta,platinum,2,Brand B,1250000.0,1.0,1250000.0,1250000.0
4,5.0,2020,4,0.5298066968397042,28,F,Surabaya,platinum,2,Brand E,750000.0,1.0,750000.0,750000.0
13,2.0,2021,4,0.8867048526336645,24,M,Medan,platinum,2,Brand B,1250000.0,2.0,1250000.0,2500000.0
5,5.0,2022,2,0.6727228349380948,33,M,Makassar,silver,2,Brand E,750000.0,3.0,750000.0,4170000.0
5,10.0,2022,2,0.5949661944748093,33,M,Makassar,silver,3,Brand E,480000.0,1.0,480000.0,4170000.0
5,10.0,2022,2,0.37765395202469976,33,M,Makassar,silver,3,Brand E,480000.0,3.0,480000.0,4170000.0
24,12.0,2023,3,0.22432896192279614,19,M,Surabaya,silver,3,Brand B,1890000.0,3.0,1890000.0,5670000.0
28,8.0,2024,3,0.7828553531167427,20,M,Surabaya,silver,3,Brand C,300000.0,2.0,300000.0,4599998.0
28,6.0,2024,3,0.46469861218366554,20,M,Surabaya,silver,1,Brand A,1999999.0,2.0,1999999.0,4599998.0
32,15.0,2019,1,0.6539837747123315,25,M,Surabaya,silver,6,Brand E,990000.0,3.0,990000.0,2970000.0
13,14.0,2020,3,0.9180031669675558,24,M,Medan,platinum,5,Brand D,610000.0,3.0,610000.0,1830000.0
2,9.0,2021,4,0.7999049030693555,35,F,Bandung,silver,3,Brand D,220000.0,3.0,220000.0,1560000.0
2,8.0,2021,4,0.7347214127104725,35,F,Bandung,silver,3,Brand C,300000.0,3.0,300000.0,1560000.0
10,14.0,2022,3,0.3925069314575054,38,F,Jakarta,bronze,5,Brand D,610000.0,2.0,610000.0,2880000.0
10,3.0,2022,3,0.5180656879468885,38,F,Jakarta,bronze,2,Brand C,500000.0,2.0,500000.0,2880000.0
10,9.0,2022,3,0.5225443679533515,38,F,Jakarta,bronze,3,Brand D,220000.0,3.0,220000.0,2880000.0
6,11.0,2023,4,0.4769153123951212,45,F,Jakarta,bronze,3,Brand A,170000.0,1.0,170000.0,1605000.0
6,13.0,2023,4,0.27566477143304496,45,F,Jakarta,bronze,4,Brand C,145000.0,3.0,145000.0,1605000.0
6,3.0,2023,4,0.44184245843555,45,F,Jakarta,bronze,2,Brand C,500000.0,2.0,500000.0,1605000.0
11,12.0,2024,2,0.7398214260025798,55,M,Makassar,gold,3,Brand B,1890000.0,2.0,1890000.0,6079999.0
11,6.0,2024,2,0.6496945947235737,55,M,Makassar,gold,1,Brand A,1999999.0,1.0,1999999.0,6079999.0
11,4.0,2024,2,0.4688109708946955,55,M,Makassar,gold,2,Brand D,150000.0,2.0,150000.0,6079999.0
15,9.0,2019,1,0.8833421660199408,36,M,Surabaya,gold,3,Brand D,220000.0,2.0,220000.0,440000.0
25,2.0,2020,4,0.5895890335486627,42,F,Jakarta,platinum,2,Brand B,1250000.0,3.0,1250000.0,4410000.0
25,9.0,2020,4,0.9382612785962756,42,F,Jakarta,platinum,3,Brand D,220000.0,3.0,220000.0,4410000.0
18,7.0,2021,3,0.5485631730486716,22,M,Bandung,bronze,3,Brand B,860000.0,2.0,860000.0,4150000.0
18,10.0,2021,3,0.21298269723719393,22,M,Bandung,bronze,3,Brand E,480000.0,3.0,480000.0,4150000.0
18,15.0,2021,3,0.29571968862749276,22,M,Bandung,bronze,6,Brand E,990000.0,1.0,990000.0,4150000.0
34,8.0,2022,3,0.4721870462605735,29,M,Bandung,bronze,3,Brand C,300000.0,2.0,300000.0,3570000.0
34,15.0,2022,3,0.44529873865311864,29,M,Bandung,bronze,6,Brand E,990000.0,3.0,990000.0,3570000.0
1,5.0,2023,2,0.2515828098116846,29,M,Jakarta,bronze,2,Brand E,750000.0,1.0,750000.0,2250000.0
1,3.0,2023,2,0.7639347588975395,29,M,Jakarta,bronze,2,Brand C,500000.0,1.0,500000.0,2250000.0
1,3.0,2023,2,0.637842596312582,29,M,Jakarta,bronze,2,Brand C,500000.0,2.0,500000.0,2250000.0
8,11.0,2024,2,0.970865784122428,60,F,Bandung,gold,3,Brand A,170000.0,2.0,170000.0,640000.0
8,8.0,2024,2,0.9732091080065578,60,F,Bandung,gold,3,Brand C,300000.0,1.0,300000.0,640000.0
11,3.0,2019,4,0.8044279905203693,55,M,Makassar,gold,2,Brand C,500000.0,1.0,500000.0,1760000.0
11,11.0,2019,4,0.9528748845423926,55,M,Makassar,gold,3,Brand A,170000.0,3.0,170000.0,1760000.0
11,1.0,2019,4,0.8274898145204348,55,M,Makassar,gold,1,Brand A,250000.0,3.0,250000.0,1760000.0
10,10.0,2020,1,0.6517057295541099,38,F,Jakarta,bronze,3,Brand E,480000.0,3.0,480000.0,1610000.0
10,11.0,2020,1,0.24012194482672253,38,F,Jakarta,bronze,3,Brand A,170000.0,1.0,170000.0,1610000.0
19,3.0,2021,1,0.9716630877843551,39,F,Medan,gold,2,Brand C,500000.0,1.0,500000.0,1720000.0
19,14.0,2021,1,0.5604845422540496,39,F,Medan,gold,5,Brand D,610000.0,2.0,610000.0,1720000.0
10,11.0,2022,2,0.11699498364226948,38,F,Jakarta,bronze,3,Brand A,170000.0,2.0,170000.0,3760000.0
10,15.0,2022,2,0.3641980471799612,38,F,Jakarta,bronze,6,Brand E,990000.0,2.0,990000.0,3760000.0
10,10.0,2022,2,0.21991720084674177,38,F,Jakarta,bronze,3,Brand E,480000.0,3.0,480000.0,3760000.0
5,9.0,2023,2,0.5680377248534241,33,M,Makassar,silver,3,Brand D,220000.0,3.0,220000.0,660000.0
27,1.0,2024,2,0.8794980134782592,37,F,Medan,gold,1,Brand A,250000.0,3.0,250000.0,3470000.0
27,9.0,2024,2,0.7425517381856547,37,F,Medan,gold,3,Brand D,220000.0,1.0,220000.0,3470000.0
27,2.0,2024,2,0.8665870739564667,37,F,Medan,gold,2,Brand B,1250000.0,2.0,1250000.0,3470000.0
9,14.0,2019,1,0.8498380328014282,26,M,Surabaya,platinum,5,Brand D,610000.0,1.0,610000.0,6280000.0
9,12.0,2019,1,0.9690139788200469,26,M,Surabaya,platinum,3,Brand B,1890000.0,3.0,1890000.0,6280000.0
28,13.0,2020,2,0.6771257717296666,20,M,Surabaya,silver,4,Brand C,145000.0,3.0,145000.0,3885000.0
28,15.0,2020,2,0.4096239538659564,20,M,Surabaya,silver,6,Brand E,990000.0,3.0,990000.0,3885000.0
28,10.0,2020,2,0.2570984643737234,20,M,Surabaya,silver,3,Brand E,480000.0,1.0,480000.0,3885000.0
28,10.0,2021,2,0.7220230287373745,20,M,Surabaya,silver,3,Brand E,480000.0,3.0,480000.0,3160000.0
28,7.0,2021,2,0.919714905468908,20,M,Surabaya,silver,3,Brand B,860000.0,2.0,860000.0,3160000.0
13,2.0,2022,1,0.42075672917956874,24,M,Medan,platinum,2,Brand B,1250000.0,3.0,1250000.0,4420000.0
13,1.0,2022,1,0.5883833657398045,24,M,Medan,platinum,1,Brand A,250000.0,2.0,250000.0,4420000.0
13,11.0,2022,1,0.6034192190129436,24,M,Medan,platinum,3,Brand A,170000.0,1.0,170000.0,4420000.0
21,5.0,2023,4,1.0,44,F,Jakarta,platinum,2,Brand E,750000.0,2.0,750000.0,5910000.0
21,14.0,2023,4,0.720861799138132,44,F,Jakarta,platinum,5,Brand D,610000.0,3.0,610000.0,5910000.0
21,7.0,2023,4,0.9808516171105919,44,F,Jakarta,platinum,3,Brand B,860000.0,3.0,860000.0,5910000.0
24,13.0,2024,3,0.6714695512912338,19,M,Surabaya,silver,4,Brand C,145000.0,3.0,145000.0,6734997.0
24,8.0,2024,3,0.8106763676381447,19,M,Surabaya,silver,3,Brand C,300000.0,1.0,300000.0,6734997.0
24,6.0,2024,3,0.620408882460471,19,M,Surabaya,silver,1,Brand A,1999999.0,3.0,1999999.0,6734997.0
36,12.0,2019,4,0.6556383031390656,22,M,Surabaya,silver,3,Brand B,1890000.0,1.0,1890000.0,3720000.0
36,14.0,2019,4,0.6871343403001868,22,M,Surabaya,silver,5,Brand D,610000.0,3.0,610000.0,3720000.0
8,4.0,2020,2,0.9129113230850098,60,F,Bandung,gold,2,Brand D,150000.0,3.0,150000.0,450000.0
26,3.0,2021,3,0.2816313021627475,23,M,Bandung,bronze,2,Brand C,500000.0,2.0,500000.0,1000000.0
1,2.0,2022,1,0.2095589122301681,29,M,Jakarta,bronze,2,Brand B,1250000.0,2.0,1250000.0,2500000.0
15,10.0,2023,3,0.5077292815011617,36,M,Surabaya,gold,3,Brand E,480000.0,3.0,480000.0,1880000.0
15,9.0,2023,3,0.8278371534545433,36,M,Surabaya,gold,3,Brand D,220000.0,2.0,220000.0,1880000.0
4,15.0,2024,2,0.9806204123563326,28,F,Surabaya,platinum,6,Brand E,990000.0,3.0,990000.0,4470000.0
4,5.0,2024,2,0.9787557138351163,28,F,Surabaya,platinum,2,Brand E,750000.0,1.0,750000.0,4470000.0
4,1.0,2024,2,1.0,28,F,Surabaya,platinum,1,Brand A,250000.0,3.0,250000.0,4470000.0
33,11.0,2019,2,0.5292438205803197,53,F,Jakarta,platinum,3,Brand A,170000.0,1.0,170000.0,170000.0
11,7.0,2020,1,0.6035884513377112,55,M,Makassar,gold,3,Brand B,860000.0,3.0,860000.0,3030000.0
11,4.0,2020,1,0.4610393889155549,55,M,Makassar,gold,2,Brand D,150000.0,3.0,150000.0,3030000.0
1,6.0,2021,1,0.375038698978672,29,M,Jakarta,bronze,1,Brand A,1999999.0,2.0,1999999.0,5669998.0
1,14.0,2021,1,0.7705206166274723,29,M,Jakarta,bronze,5,Brand D,610000.0,2.0,610000.0,5669998.0
1,4.0,2021,1,0.354017137145812,29,M,Jakarta,bronze,2,Brand D,150000.0,3.0,150000.0,5669998.0
13,9.0,2022,4,0.5525639764747057,24,M,Medan,platinum,3,Brand D,220000.0,1.0,220000.0,440000.0
13,9.0,2022,4,1.0,24,M,Medan,platinum,3,Brand D,220000.0,1.0,220000.0,440000.0
33,14.0,2023,3,1.0,53,F,Jakarta,platinum,5,Brand D,610000.0,3.0,610000.0,4680000.0
33,5.0,2023,3,0.9889278209154795,53,F,Jakarta,platinum,2,Brand E,750000.0,3.0,750000.0,4680000.0
33,8.0,2023,3,0.5336399510625375,53,F,Jakarta,platinum,3,Brand C,300000.0,2.0,300000.0,4680000.0
31,14.0,2024,2,0.9629271214138624,48,F,Medan,gold,5,Brand D,610000.0,1.0,610000.0,1660000.0
31,8.0,2024,2,0.9353322499407251,48,F,Medan,gold,3,Brand C,300000.0,1.0,300000.0,1660000.0
31,5.0,2024,2,0.40130280674365104,48,F,Medan,gold,2,Brand E,750000.0,1.0,750000.0,1660000.0
25,6.0,2019,2,0.9192952043168167,42,F,Jakarta,platinum,1,Brand A,1999999.0,3.0,1999999.0,6219997.0
25,9.0,2019,2,0.9616493892616671,42,F,Jakarta,platinum,3,Brand D,220000.0,1.0,220000.0,6219997.0
17,2.0,2020,2,1.0,50,F,Jakarta,platinum,2,Brand B,1250000.0,3.0,1250000.0,4740000.0
17,15.0,2020,2,0.6319969129482861,50,F,Jakarta,platinum,6,Brand E,990000.0,1.0,990000.0,4740000.0
31,12.0,2021,3,0.6608967862911738,48,F,Medan,gold,3,Brand B,1890000.0,3.0,1890000.0,5670000.0
13,4.0,2022,4,0.6672091966864995,24,M,Medan,platinum,2,Brand D,150000.0,1.0,150000.0,300000.0
13,4.0,2022,4,0.6213890169791471,24,M,Medan,platinum,2,Brand D,150000.0,1.0,150000.0,300000.0
23,8.0,2023,2,0.9656806882189156,32,F,Medan,gold,3,Brand C,300000.0,3.0,300000.0,2150000.0
23,1.0,2023,2,0.6491838177588228,32,F,Medan,gold,1,Brand A,250000.0,3.0,250000.0,2150000.0
23,1.0,2023,2,0.6383330101543465,32,F,Medan,gold,1,Brand A,250000.0,2.0,250000.0,2150000.0
24,13.0,2024,3,0.6500709511412355,19,M,Surabaya,silver,4,Brand C,145000.0,3.0,145000.0,435000.0
18,13.0,2019,4,0.8034456250196248,22,M,Bandung,bronze,4,Brand C,145000.0,2.0,145000.0,1940000.0
18,8.0,2019,4,0.23252247692030042,22,M,Bandung,bronze,3,Brand C,300000.0,3.0,300000.0,1940000.0
18,1.0,2019,4,0.489116261760747,22,M,Bandung,bronze,1,Brand A,250000.0,3.0,250000.0,1940000.0
23,9.0,2020,4,0.8024372283861012,32,F,Medan,gold,3,Brand D,220000.0,2.0,220000.0,6689997.0
23,6.0,2020,4,0.9131200499725349,32,F,Medan,gold,1,Brand A,1999999.0,3.0,1999999.0,6689997.0
23,1.0,2020,4,1.0,32,F,Medan,gold,1,Brand A,250000.0,1.0,250000.0,6689997.0
14,3.0,2021,4,0.37885801669178176,43,F,Jakarta,bronze,2,Brand C,500000.0,3.0,500000.0,2250000.0
14,5.0,2021,4,0.35043302731972303,43,F,Jakarta,bronze,2,Brand E,750000.0,1.0,750000.0,2250000.0
18,4.0,2022,4,0.5990762049949362,22,M,Bandung,bronze,2,Brand D,150000.0,2.0,150000.0,4080000.0
18,12.0,2022,4,0.45091852731056004,22,M,Bandung,bronze,3,Brand B,1890000.0,2.0,1890000.0,4080000.0
24,11.0,2023,4,0.3945023116095453,19,M,Surabaya,silver,3,Brand A,170000.0,1.0,170000.0,4560000.0
24,14.0,2023,4,0.30591720053765115,19,M,Surabaya,silver,5,Brand D,610000.0,1.0,610000.0,4560000.0
24,12.0,2023,4,0.3451280269437967,19,M,Surabaya,silver,3,Brand B,1890000.0,2.0,1890000.0,4560000.0
16,8.0,2024,4,0.7231658299654871,17,m,Bali,silver,3,Brand C,300000.0,1.0,300000.0,300000.0
12,9.0,2019,4,0.8631501702607001,31,F,Bandung,silver,3,Brand D,220000.0,3.0,220000.0,6159998.0
12,6.0,2019,4,0.5433519589603601,31,F,Bandung,silver,1,Brand A,1999999.0,2.0,1999999.0,6159998.0
12,5.0,2019,4,0.8225399890312445,31,F,Bandung,silver,2,Brand E,750000.0,2.0,750000.0,6159998.0
36,14.0,2020,1,0.5198363630423255,22,M,Surabaya,silver,5,Brand D,610000.0,2.0,610000.0,1220000.0
31,9.0,2021,1,0.42310821815113503,48,F,Medan,gold,3,Brand D,220000.0,3.0,220000.0,2640000.0
31,15.0,2021,1,0.6929965498744254,48,F,Medan,gold,6,Brand E,990000.0,2.0,990000.0,2640000.0
23,4.0,2022,1,0.6272707627405611,32,F,Medan,gold,2,Brand D,150000.0,3.0,150000.0,2400000.0
23,10.0,2022,1,0.6176757020485042,32,F,Medan,gold,3,Brand E,480000.0,3.0,480000.0,2400000.0
23,11.0,2022,1,0.7238948516815628,32,F,Medan,gold,3,Brand A,170000.0,3.0,170000.0,2400000.0
12,8.0,2023,3,0.4220727145431636,31,F,Bandung,silver,3,Brand C,300000.0,1.0,300000.0,4380000.0
12,7.0,2023,3,0.7701457288481593,31,F,Bandung,silver,3,Brand B,860000.0,3.0,860000.0,4380000.0
12,5.0,2023,3,0.9721757551624515,31,F,Bandung,silver,2,Brand E,750000.0,2.0,750000.0,4380000.0
10,10.0,2024,2,0.6698828825627658,38,F,Jakarta,bronze,3,Brand E,480000.0,3.0,480000.0,3550000.0
10,7.0,2024,2,0.40190936531307925,38,F,Jakarta,bronze,3,Brand B,860000.0,1.0,860000.0,3550000.0
10,2.0,2024,2,0.4245039702370751,38,F,Jakarta,bronze,2,Brand B,1250000.0,1.0,1250000.0,3550000.0
22,10.0,2019,2,0.5229688277636325,27,M,Bandung,bronze,3,Brand E,480000.0,3.0,480000.0,3160000.0
22,7.0,2019,2,0.6893025936879849,27,M,Bandung,bronze,3,Brand B,860000.0,2.0,860000.0,3160000.0
29,3.0,2020,3,0.8485374686582834,41,F,Jakarta,platinum,2,Brand C,500000.0,1.0,500000.0,1110000.0
29,14.0,2020,3,0.6235436609851072,41,F,Jakarta,platinum,5,Brand D,610000.0,1.0,610000.0,1110000.0
9,2.0,2021,2,0.6637599998138302,26,M,Surabaya,platinum,2,Brand B,1250000.0,1.0,1250000.0,3500000.0
9,3.0,2021,2,1.0,26,M,Surabaya,platinum,2,Brand C,500000.0,2.0,500000.0,3500000.0
9,2.0,2021,2,0.6001542235342566,26,M,Surabaya,platinum,2,Brand B,1250000.0,1.0,1250000.0,3500000.0
5,13.0,2022,4,0.8022087573660617,33,M,Makassar,silver,4,Brand C,145000.0,1.0,145000.0,3125000.0
5,2.0,2022,4,0.829700986742776,33,M,Makassar,silver,2,Brand B,1250000.0,2.0,1250000.0,3125000.0
5,10.0,2022,4,0.7025089640833369,33,M,Makassar,silver,3,Brand E,480000.0,1.0,480000.0,3125000.0
6,11.0,2023,4,0.7286484851725873,45,F,Jakarta,bronze,3,Brand A,170000.0,1.0,170000.0,1670000.0
6,3.0,2023,4,0.7761857409353827,45,F,Jakarta,bronze,2,Brand C,500000.0,3.0,500000.0,1670000.0
11,8.0,2024,1,0.39572855978863264,55,M,Makassar,gold,3,Brand C,300000.0,3.0,300000.0,2880000.0
11,15.0,2024,1,0.6465585401212106,55,M,Makassar,gold,6,Brand E,990000.0,2.0,990000.0,2880000.0
36,8.0,2019,4,0.8395341215888723,22,M,Surabaya,silver,3,Brand C,300000.0,3.0,300000.0,9540000.0
36,12.0,2019,4,0.40534932222256537,22,M,Surabaya,silver,3,Brand B,1890000.0,3.0,1890000.0,9540000.0
36,15.0,2019,4,0.4626413005659273,22,M,Surabaya,silver,6,Brand E,990000.0,3.0,990000.0,9540000.0
28,5.0,2020,3,0.6914332234002792,20,M,Surabaya,silver,2,Brand E,750000.0,2.0,750000.0,3220000.0
28,7.0,2020,3,0.8418898264144752,20,M,Surabaya,silver,3,Brand B,860000.0,2.0,860000.0,3220000.0
10,5.0,2021,3,0.7110250998093843,38,F,Jakarta,bronze,2,Brand E,750000.0,2.0,750000.0,1720000.0
10,9.0,2021,3,0.7336504869610553,38,F,Jakarta,bronze,3,Brand D,220000.0,1.0,220000.0,1720000.0
32,4.0,2022,4,0.6997306270945992,25,M,Surabaya,silver,2,Brand D,150000.0,1.0,150000.0,890000.0
32,9.0,2022,4,0.7115161605407916,25,M,Surabaya,silver,3,Brand D,220000.0,2.0,220000.0,890000.0
32,4.0,2022,4,0.8579888833856961,25,M,Surabaya,silver,2,Brand D,150000.0,2.0,150000.0,890000.0
36,7.0,2023,4,0.22273335508569575,22,M,Surabaya,silver,3,Brand B,860000.0,2.0,860000.0,4520000.0
36,4.0,2023,4,0.8262235834805793,22,M,Surabaya,silver,2,Brand D,150000.0,2.0,150000.0,4520000.0
36,2.0,2023,4,0.30740079065587084,22,M,Surabaya,silver,2,Brand B,1250000.0,2.0,1250000.0,4520000.0
16,4.0,2024,3,0.6896216529276202,17,m,Bali,silver,2,Brand D,150000.0,1.0,150000.0,650000.0
16,3.0,2024,3,0.575847029084186,17,m,Bali,silver,2,Brand C,500000.0,1.0,500000.0,650000.0
19,10.0,2019,1,0.8911218891905841,39,F,Medan,gold,3,Brand E,480000.0,2.0,480000.0,1510000.0
19,4.0,2019,1,0.7347304721133133,39,F,Medan,gold,2,Brand D,150000.0,2.0,150000.0,1510000.0
19,1.0,2019,1,0.8602146511318668,39,F,Medan,gold,1,Brand A,250000.0,1.0,250000.0,1510000.0
4,8.0,2020,1,0.9651500267670369,28,F,Surabaya,platinum,3,Brand C,300000.0,3.0,300000.0,2400000.0
4,1.0,2020,1,0.9812844025932588,28,F,Surabaya,platinum,1,Brand A,250000.0,1.0,250000.0,2400000.0
4,2.0,2020,1,0.5982721091224437,28,F,Surabaya,platinum,2,Brand B,1250000.0,1.0,1250000.0,2400000.0
1,8.0,2021,4,0.5138804753170737,29,M,Jakarta,bronze,3,Brand C,300000.0,3.0,300000.0,1045000.0
1,13.0,2021,4,0.3911863014492579,29,M,Jakarta,bronze,4,Brand C,145000.0,1.0,145000.0,1045000.0
22,9.0,2022,1,0.1858727008287771,27,M,Bandung,bronze,3,Brand D,220000.0,2.0,220000.0,440000.0
12,13.0,2023,2,0.4801903569175961,31,F,Bandung,silver,4,Brand C,145000.0,3.0,145000.0,435000.0
16,8.0,2024,4,0.3874680669026319,17,m,Bali,silver,3,Brand C,300000.0,3.0,300000.0,900000.0
7,3.0,2019,2,0.5715745806178669,21,M,Medan,silver,2,Brand C,500000.0,3.0,500000.0,3390000.0
7,12.0,2019,2,0.5766358362392945,21,M,Medan,silver,3,Brand B,1890000.0,1.0,1890000.0,3390000.0
36,15.0,2020,1,0.6798587418349914,22,M,Surabaya,silver,6,Brand E,990000.0,1.0,990000.0,2820000.0
36,14.0,2020,1,0.7481901522481264,22,M,Surabaya,silver,5,Brand D,610000.0,3.0,610000.0,2820000.0
14,13.0,2021,1,0.4644120257081444,43,F,Jakarta,bronze,4,Brand C,145000.0,2.0,145000.0,290000.0
8,8.0,2022,4,0.7269240932199866,60,F,Bandung,gold,3,Brand C,300000.0,3.0,300000.0,3379999.0
8,10.0,2022,4,0.9180891337107965,60,F,Bandung,gold,3,Brand E,480000.0,1.0,480000.0,3379999.0
8,6.0,2022,4,0.4711669612864794,60,F,Bandung,gold,1,Brand A,1999999.0,1.0,1999999.0,3379999.0
16,1.0,2023,2,0.439861944115318,17,m,Bali,silver,1,Brand A,250000.0,1.0,250000.0,7749997.0
16,6.0,2023,2,0.41641532742372533,17,m,Bali,silver,1,Brand A,1999999.0,3.0,1999999.0,7749997.0
16,3.0,2023,2,0.34845842570667707,17,m,Bali,silver,2,Brand C,500000.0,3.0,500000.0,7749997.0
35,13.0,2024,1,0.6604049556647642,39,F,Medan,gold,4,Brand C,145000.0,2.0,145000.0,2470000.0
35,13.0,2024,1,0.8185558299739949,39,F,Medan,gold,4,Brand C,145000.0,2.0,145000.0,2470000.0
35,12.0,2024,1,0.814598500259626,39,F,Medan,gold,3,Brand B,1890000.0,1.0,1890000.0,2470000.0
2,12.0,2019,4,0.5400731980509454,35,F,Bandung,silver,3,Brand B,1890000.0,2.0,1890000.0,4220000.0
2,9.0,2019,4,0.6923491218984401,35,F,Bandung,silver,3,Brand D,220000.0,2.0,220000.0,4220000.0
35,12.0,2020,4,0.6328410941238759,39,F,Medan,gold,3,Brand B,1890000.0,2.0,1890000.0,6030000.0
35,5.0,2020,4,0.7671103771951981,39,F,Medan,gold,2,Brand E,750000.0,3.0,750000.0,6030000.0
36,9.0,2021,2,0.7304363706166067,22,M,Surabaya,silver,3,Brand D,220000.0,2.0,220000.0,740000.0
36,8.0,2021,2,0.7695465702218552,22,M,Surabaya,silver,3,Brand C,300000.0,1.0,300000.0,740000.0
33,13.0,2022,4,0.5274099520552157,53,F,Jakarta,platinum,4,Brand C,145000.0,3.0,145000.0,735000.0
33,4.0,2022,4,0.9943867918238912,53,F,Jakarta,platinum,2,Brand D,150000.0,2.0,150000.0,735000.0
5,10.0,2023,4,0.40038882093991873,33,M,Makassar,silver,3,Brand E,480000.0,2.0,480000.0,960000.0
21,2.0,2024,4,1.0,44,F,Jakarta,platinum,2,Brand B,1250000.0,1.0,1250000.0,2360000.0
21,14.0,2024,4,0.9112469751625979,44,F,Jakarta,platinum,5,Brand D,610000.0,1.0,610000.0,2360000.0
21,3.0,2024,4,0.9363679538646592,44,F,Jakarta,platinum,2,Brand C,500000.0,1.0,500000.0,2360000.0
13,14.0,2019,1,0.9606745789457771,24,M,Medan,platinum,5,Brand D,610000.0,2.0,610000.0,2220000.0
13,11.0,2019,1,0.9176218784286496,24,M,Medan,platinum,3,Brand A,170000.0,2.0,170000.0,2220000.0
13,9.0,2019,1,0.6629623007906383,24,M,Medan,platinum,3,Brand D,220000.0,3.0,220000.0,2220000.0
17,15.0,2020,1,0.49742626253194405,50,F,Jakarta,platinum,6,Brand E,990000.0,1.0,990000.0,990000.0
32,12.0,2021,1,0.254103865827179,25,M,Surabaya,silver,3,Brand B,1890000.0,2.0,1890000.0,5435000.0
32,14.0,2021,1,0.45253197660220656,25,M,Surabaya,silver,5,Brand D,610000.0,2.0,610000.0,5435000.0
32,13.0,2021,1,0.6939663902106388,25,M,Surabaya,silver,4,Brand C,145000.0,3.0,145000.0,5435000.0
4,4.0,2022,3,0.8486306445637696,28,F,Surabaya,platinum,2,Brand D,150000.0,3.0,150000.0,450000.0
7,9.0,2023,1,0.461632128320534,21,M,Medan,silver,3,Brand D,220000.0,3.0,220000.0,660000.0
16,13.0,2024,2,0.6068256175152715,17,m,Bali,silver,4,Brand C,145000.0,3.0,145000.0,435000.0
23,13.0,2019,4,0.693893260931133,32,F,Medan,gold,4,Brand C,145000.0,1.0,145000.0,145000.0
36,8.0,2020,4,0.26495873496377365,22,M,Surabaya,silver,3,Brand C,300000.0,2.0,300000.0,3020000.0
36,15.0,2020,4,0.8570442444982914,22,M,Surabaya,silver,6,Brand E,990000.0,2.0,990000.0,3020000.0
36,9.0,2020,4,0.7527111527039401,22,M,Surabaya,silver,3,Brand D,220000.0,2.0,220000.0,3020000.0
24,4.0,2021,4,0.3268088465047649,19,M,Surabaya,silver,2,Brand D,150000.0,3.0,150000.0,3250000.0
24,9.0,2021,4,0.5345736257264623,19,M,Surabaya,silver,3,Brand D,220000.0,1.0,220000.0,3250000.0
24,7.0,2021,4,0.6963461718706493,19,M,Surabaya,silver,3,Brand B,860000.0,3.0,860000.0,3250000.0
17,1.0,2022,3,1.0,50,F,Jakarta,platinum,1,Brand A,250000.0,2.0,250000.0,1200000.0
17,10.0,2022,3,0.9779402422246217,50,F,Jakarta,platinum,3,Brand E,480000.0,1.0,480000.0,1200000.0
17,9.0,2022,3,0.8101070788763987,50,F,Jakarta,platinum,3,Brand D,220000.0,1.0,220000.0,1200000.0
20,13.0,2023,1,0.35470818623840017,30,M,Surabaya,silver,4,Brand C,145000.0,3.0,145000.0,435000.0
18,5.0,2024,2,0.7910179861542802,22,M,Bandung,bronze,2,Brand E,750000.0,2.0,750000.0,1500000.0
16,10.0,2019,2,0.750145734192111,17,m,Bali,silver,3,Brand E,480000.0,1.0,480000.0,2370000.0
16,12.0,2019,2,0.7446390074247818,17,m,Bali,silver,3,Brand B,1890000.0,1.0,1890000.0,2370000.0
21,10.0,2020,4,0.9777100187258024,44,F,Jakarta,platinum,3,Brand E,480000.0,1.0,480000.0,2670000.0
21,10.0,2020,4,1.0,44,F,Jakarta,platinum,3,Brand E,480000.0,3.0,480000.0,2670000.0
21,5.0,2020,4,0.8543639005942172,44,F,Jakarta,platinum,2,Brand E,750000.0,1.0,750000.0,2670000.0
25,15.0,2021,1,1.0,42,F,Jakarta,platinum,6,Brand E,990000.0,1.0,990000.0,1600000.0
